price (€),type,code_postal,nb_pieces,surface,ascenseur,parking,jardin,terrasse
50000.0,Maison,85210,3.0,85.0,0,0,0,0
50000.0,Maison,70320,4.0,80.0,0,0,0,0
50000.0,Maison,56110,2.0,60.0,0,0,0,0
50000.0,Studio,75010,0.0,5.0,0,0,0,0
50000.0,Appartement,90500,2.0,68.0,0,0,0,0
50000.0,Studio,84200,0.0,17.0,0,0,0,0
50000.0,Appartement,29760,2.0,49.0,0,0,0,0
50000.0,Appartement,39600,2.0,40.0,0,0,0,0
50398.0,Studio,95580,0.0,19.0,0,0,0,0
50400.0,Appartement,25360,2.0,36.0,0,0,0,0
50400.0,Maison,35620,5.0,140.0,0,0,0,0
50400.0,Studio,78955,0.0,18.0,0,0,0,0
50500.0,Maison,44450,2.0,52.0,0,0,0,0
50500.0,Studio,5250,0.0,27.0,0,0,0,0
50500.0,Appartement,39200,3.0,75.0,0,0,0,0
50625.0,Maison,29246,5.0,60.0,0,0,0,0
50800.0,Maison,53160,3.0,53.0,0,0,0,0
50800.0,Maison,53100,4.0,90.0,0,0,0,0
50990.0,Maison,56310,3.0,55.0,0,0,0,0
51000.0,Studio,91580,0.0,12.0,0,0,0,0
51000.0,Maison,62340,4.0,119.0,0,0,0,0
51000.0,Maison,62390,6.0,100.0,0,0,0,0
51000.0,Studio,25000,0.0,20.0,0,0,0,0
51000.0,Maison,85270,3.0,30.0,0,0,0,0
51000.0,Maison,53170,2.0,37.0,0,0,0,0
51000.0,Appartement,13150,2.0,37.0,0,0,0,0
51000.0,Studio,62420,0.0,26.0,0,0,0,0
51000.0,Appartement,13014,4.0,77.0,0,0,0,0
51000.0,Maison,53170,2.0,37.0,0,0,0,0
51000.0,Appartement,53170,4.0,86.0,0,0,0,0
51000.0,Maison,56350,0.0,52.0,0,0,0,0
51000.0,Studio,39120,0.0,114.0,0,0,0,0
51000.0,Maison,85270,3.0,30.0,0,0,0,0
51000.0,Maison,35470,3.0,70.0,0,0,0,0
51000.0,Appartement,13015,3.0,44.0,0,0,0,0
51240.0,Studio,22130,0.0,30.0,0,0,0,0
51400.0,Appartement,22000,2.0,52.0,0,0,0,0
51425.0,Studio,77144,0.0,21.0,0,0,0,0
51497.0,Studio,44470,0.0,21.0,0,0,0,0
51600.0,Maison,72130,5.0,151.0,0,0,0,0
51600.0,Maison,49490,4.0,90.0,0,0,0,0
51600.0,Maison,22160,0.0,,0,0,0,0
51900.0,Studio,4000,0.0,30.0,0,0,0,0
51990.0,Maison,77890,0.0,219.0,0,0,0,0
52000.0,Appartement,44250,3.0,40.0,0,0,0,0
52000.0,Appartement,70300,2.0,46.0,0,0,0,0
52000.0,Studio,25000,0.0,16.0,0,0,0,0
129000.0,Appartement,83136,3.0,56.0,0,0,0,0
129000.0,Appartement,83170,3.0,59.0,0,0,0,0
129000.0,Studio,6220,0.0,22.0,0,0,0,0
130000.0,Appartement,95100,2.0,34.0,0,0,0,0
131000.0,Studio,91400,0.0,29.0,0,0,0,0
135000.0,Appartement,83570,2.0,63.0,0,0,0,0
137000.0,Studio,78170,0.0,19.0,0,0,0,0
137000.0,Appartement,13400,2.0,45.0,0,0,0,0
139000.0,Appartement,91260,2.0,32.0,0,0,0,0
143850.0,Maison,56440,6.0,150.0,0,0,0,0
145000.0,Appartement,93130,2.0,40.0,0,0,0,0
145000.0,Appartement,13500,2.0,57.0,0,0,0,0
147000.0,Maison,95770,5.0,118.0,0,0,0,0
147000.0,Appartement,91100,2.0,43.0,0,0,0,0
148000.0,Maison,95750,3.0,75.0,0,0,0,0
149500.0,Appartement,6530,2.0,39.0,0,0,0,0
149800.0,Appartement,22610,2.0,52.0,0,0,0,0
149800.0,Appartement,78820,2.0,47.0,0,0,0,0
150000.0,Studio,91360,0.0,31.0,0,0,0,0
151000.0,Appartement,13700,3.0,59.0,0,0,0,0
439000.0,Appartement,92170,2.0,41.0,0,0,0,0
440000.0,Appartement,44000,3.0,66.0,0,0,0,0
440000.0,Maison,91310,6.0,143.0,0,0,0,0
440000.0,Appartement,13005,5.0,118.0,0,0,0,0
441000.0,Maison,77144,6.0,107.0,0,0,0,0
441000.0,Appartement,13200,3.0,97.0,0,0,0,0
444000.0,Maison,78180,5.0,106.0,0,0,0,0
445000.0,Appartement,92330,2.0,45.0,0,0,0,0
445000.0,Studio,92200,0.0,33.0,0,0,0,0
445000.0,Maison,93600,5.0,114.0,0,0,0,0
446000.0,Appartement,95100,5.0,109.0,0,0,0,0
446000.0,Maison,13013,7.0,184.0,0,0,0,0
448000.0,Maison,95300,4.0,140.0,0,0,0,0
449000.0,Maison,95250,6.0,128.0,0,0,0,0
449000.0,Maison,91450,5.0,125.0,0,0,0,0
449775.0,Appartement,13090,3.0,56.0,0,0,0,0
449800.0,Maison,94310,5.0,72.0,0,0,0,0
450000.0,Maison,83530,4.0,80.0,0,0,0,0
450000.0,Appartement,13100,3.0,81.0,0,0,0,0
450000.0,Appartement,83700,3.0,80.0,0,0,0,0
52000.0,Maison,59540,4.0,75.0,0,0,0,0
52000.0,Appartement,25200,3.0,62.0,0,0,0,0
52000.0,Maison,56300,5.0,93.0,0,0,0,0
52000.0,Appartement,83300,2.0,34.0,0,0,0,0
52000.0,Studio,4260,0.0,20.0,0,0,0,0
52000.0,Appartement,70100,2.0,43.0,0,0,0,0
52000.0,Maison,49150,2.0,61.0,0,0,0,0
52000.0,Studio,72000,0.0,26.0,0,0,0,0
52000.0,Studio,25000,0.0,16.0,0,0,0,0
52000.0,Studio,13008,0.0,11.0,0,0,0,0
52000.0,Studio,44300,0.0,15.0,0,0,0,0
52000.0,Maison,62470,4.0,120.0,0,0,0,0
52000.0,Appartement,70300,2.0,47.0,0,0,0,0
52000.0,Maison,72310,2.0,51.0,0,0,0,0
52000.0,Maison,91670,3.0,100.0,0,0,0,0
52000.0,Maison,72540,2.0,53.0,0,0,0,0
52000.0,Maison,39110,2.0,70.0,0,0,0,0
52266.0,Studio,6480,0.0,16.0,0,0,0,0
52294.0,Studio,94800,0.0,19.0,0,0,0,0
52405.0,Maison,72270,3.0,48.0,0,0,0,0
52500.0,Maison,6790,2.0,40.0,0,0,0,0
52500.0,Maison,29270,4.0,70.0,0,0,0,0
52500.0,Maison,6790,2.0,45.0,0,0,0,0
52500.0,Maison,49600,3.0,54.0,0,0,0,0
52500.0,Appartement,44420,0.0,,0,0,0,0
52800.0,Appartement,53170,3.0,85.0,0,0,0,0
52990.0,Maison,72130,2.0,,0,0,0,0
53000.0,Studio,84400,0.0,31.0,0,0,0,0
53000.0,Villa,29530,4.0,46.0,0,0,0,0
53000.0,Maison,29690,2.0,50.0,0,0,0,0
53000.0,Appartement,6450,2.0,30.0,0,0,0,0
53000.0,Appartement,70200,2.0,45.0,0,0,0,0
53000.0,Studio,72000,0.0,26.0,0,0,0,0
53000.0,Maison,59980,4.0,72.0,0,0,0,0
53000.0,Villa,29190,3.0,60.0,0,0,0,0
53000.0,Maison,70500,4.0,200.0,0,0,0,0
53000.0,Maison,62190,3.0,80.0,0,0,0,0
53000.0,Maison,22200,3.0,48.0,0,0,0,0
53000.0,Studio,6600,0.0,15.0,0,0,0,0
53000.0,Maison,56380,2.0,90.0,0,0,0,0
53000.0,Studio,4260,0.0,27.0,0,0,0,0
53000.0,Studio,6600,0.0,15.0,0,0,0,0
53000.0,Maison,56380,2.0,90.0,0,0,0,0
53000.0,Appartement,70200,2.0,45.0,0,0,0,0
53000.0,Maison,22200,3.0,48.0,0,0,0,0
53000.0,Studio,72000,0.0,26.0,0,0,0,0
53000.0,Studio,77500,0.0,18.0,0,0,0,0
53000.0,Appartement,70200,2.0,45.0,0,0,0,0
53000.0,Appartement,6540,2.0,50.0,0,0,0,0
53000.0,Studio,77500,0.0,20.0,0,0,0,0
53000.0,Studio,6000,0.0,7.0,0,0,0,0
53000.0,Maison,59620,3.0,40.0,0,0,0,0
53000.0,Studio,77840,0.0,19.0,0,0,0,0
53000.0,Studio,77840,0.0,19.0,0,0,0,0
53000.0,Appartement,4140,3.0,34.0,0,0,0,0
53000.0,Studio,84000,0.0,22.0,0,0,0,0
53000.0,Villa,56140,3.0,55.0,0,0,0,0
53000.0,Studio,59100,0.0,18.0,0,0,0,0
53000.0,Maison,59137,5.0,65.0,0,0,0,0
53000.0,Appartement,25230,2.0,50.0,0,0,0,0
53000.0,Studio,83300,0.0,30.0,0,0,0,0
53000.0,Studio,59100,0.0,18.0,0,0,0,0
53000.0,Maison,59137,5.0,65.0,0,0,0,0
53200.0,Studio,78320,0.0,10.0,0,0,0,0
53500.0,Maison,59142,6.0,98.0,0,0,0,0
53500.0,Studio,59158,0.0,20.0,0,0,0,0
53500.0,Maison,62770,4.0,95.0,0,0,0,0
53500.0,Maison,59138,4.0,102.0,0,0,0,0
53500.0,Maison,22330,5.0,110.0,0,0,0,0
53747.0,Studio,35700,0.0,19.0,0,0,0,0
53990.0,Maison,62124,2.0,50.0,0,0,0,0
53990.0,Maison,72140,3.0,70.0,0,0,0,0
53990.0,Maison,56160,5.0,90.0,0,0,0,0
54000.0,Studio,6000,0.0,11.0,0,0,0,0
54000.0,Studio,4400,0.0,32.0,0,0,0,0
54000.0,Appartement,90100,2.0,45.0,0,0,0,0
54000.0,Maison,29530,3.0,60.0,0,0,0,0
54000.0,Studio,75018,0.0,7.0,0,0,0,0
54000.0,Studio,83780,0.0,22.0,0,0,0,0
54000.0,Studio,25000,0.0,16.0,0,0,0,0
54000.0,Maison,44670,0.0,130.0,0,0,0,0
54000.0,Maison,85700,3.0,55.0,0,0,0,0
54000.0,Studio,6450,0.0,24.0,0,0,0,0
54000.0,Studio,25000,0.0,13.0,0,0,0,0
54000.0,Maison,49490,6.0,95.0,0,0,0,0
54000.0,Studio,4400,0.0,32.0,0,0,0,0
54000.0,Maison,70200,5.0,132.0,0,0,0,0
54000.0,Studio,83780,0.0,22.0,0,0,0,0
54000.0,Studio,4500,0.0,24.0,0,0,0,0
54000.0,Studio,4000,0.0,,0,0,0,0
54000.0,Studio,75018,0.0,7.0,0,0,0,0
54000.0,Studio,25000,0.0,16.0,0,0,0,0
54000.0,Maison,70500,4.0,123.0,0,0,0,0
54000.0,Studio,6620,0.0,23.0,0,0,0,0
54000.0,Maison,59970,4.0,80.0,0,0,0,0
54000.0,Maison,85320,3.0,87.0,0,0,0,0
54000.0,Studio,4500,0.0,24.0,0,0,0,0
54000.0,Studio,6530,0.0,24.0,0,0,0,0
54000.0,Studio,4500,0.0,24.0,0,0,0,0
54000.0,Appartement,59300,2.0,58.0,0,0,0,0
54000.0,Maison,72500,2.0,40.0,0,0,0,0
54000.0,Appartement,39110,2.0,32.0,0,0,0,0
54000.0,Appartement,90000,4.0,70.0,0,0,0,0
54000.0,Maison,72440,4.0,82.0,0,0,0,0
54000.0,Appartement,59300,2.0,58.0,0,0,0,0
54000.0,Studio,4500,0.0,24.0,0,0,0,0
54000.0,Studio,4000,0.0,,0,0,0,0
54000.0,Studio,13400,0.0,12.0,0,0,0,0
54000.0,Maison,53120,4.0,62.0,0,0,0,0
54000.0,Appartement,78340,3.0,94779.0,0,0,0,0
54000.0,Studio,4500,0.0,24.0,0,0,0,0
54000.0,Maison,49520,4.0,90.0,0,0,0,0
54000.0,Studio,75018,0.0,6.0,0,0,0,0
54050.0,Studio,75011,0.0,6.0,0,0,0,0
54250.0,Maison,22250,2.0,75.0,0,0,0,0
54500.0,Appartement,90000,2.0,46.0,0,0,0,0
54500.0,Appartement,70400,3.0,65.0,0,0,0,0
54500.0,Appartement,4350,2.0,43.0,0,0,0,0
54500.0,Maison,62290,4.0,73.0,0,0,0,0
54500.0,Studio,29200,0.0,27.0,0,0,0,0
54500.0,Appartement,90000,2.0,46.0,0,0,0,0
54500.0,Maison,70500,6.0,168.0,0,0,0,0
54500.0,Appartement,6450,3.0,33.0,0,0,0,0
54500.0,Maison,62290,4.0,73.0,0,0,0,0
54500.0,Studio,29200,0.0,27.0,0,0,0,0
54500.0,Appartement,72400,3.0,67.0,0,0,0,0
54500.0,Studio,53000,0.0,19.0,0,0,0,0
54500.0,Maison,53470,5.0,145.0,0,0,0,0
54599.0,Studio,72000,0.0,19.0,0,0,0,0
54599.0,Studio,72000,0.0,19.0,0,0,0,0
54700.0,Maison,85600,3.0,60.0,0,0,0,0
54700.0,Studio,13008,0.0,11.0,0,0,0,0
54722.0,Studio,59300,0.0,19.0,0,0,0,0
54750.0,Maison,59149,6.0,70.0,0,0,0,0
54750.0,Maison,72140,3.0,63.0,0,0,0,0
54750.0,Maison,59149,6.0,70.0,0,0,0,0
54790.0,Maison,56580,3.0,130.0,0,0,0,0
54799.0,Maison,72110,3.0,50.0,0,0,0,0
54800.0,Maison,53160,6.0,190.0,0,0,0,0
54800.0,Maison,22340,3.0,96.0,0,0,0,0
54800.0,Appartement,70000,3.0,57.0,0,0,0,0
54800.0,Maison,72140,5.0,87.0,0,0,0,0
54880.0,Studio,62100,0.0,35.0,0,0,0,0
54900.0,Maison,72140,5.0,84.0,0,0,0,0
54900.0,Maison,85700,5.0,97.0,0,0,0,0
54900.0,Maison,53120,7.0,102.0,0,0,0,0
54900.0,Studio,6620,0.0,27.0,0,0,0,0
54900.0,Maison,22260,3.0,88.0,0,0,0,0
54950.0,Maison,59360,4.0,60.0,0,0,0,0
54950.0,Studio,77240,0.0,21.0,0,0,0,0
54950.0,Studio,77240,0.0,21.0,0,0,0,0
54990.0,Studio,83000,0.0,15.0,0,0,0,0
54990.0,Appartement,49110,2.0,82.0,0,0,0,0
54990.0,Maison,44150,0.0,495.0,0,0,0,0
54990.0,Maison,49410,0.0,495.0,0,0,0,0
54990.0,Appartement,49110,2.0,87.0,0,0,0,0
54990.0,Studio,83000,0.0,15.0,0,0,0,0
54990.0,Studio,83000,0.0,15.0,0,0,0,0
54990.0,Maison,56800,3.0,150.0,0,0,0,0
54990.0,Appartement,49110,2.0,87.0,0,0,0,0
55000.0,Appartement,70100,4.0,100.0,0,0,0,0
55000.0,Studio,4260,0.0,14.0,0,0,0,0
55000.0,Studio,77920,0.0,20.0,0,0,0,0
55000.0,Appartement,13003,3.0,50.0,0,0,0,0
55000.0,Maison,70500,3.0,86.0,0,0,0,0
55000.0,Appartement,25200,3.0,60.0,0,0,0,0
55000.0,Maison,77760,4.0,91.0,0,0,0,0
55000.0,Studio,90000,0.0,16.0,0,0,0,0
55000.0,Maison,35720,2.0,45.0,0,0,0,0
55000.0,Maison,39140,2.0,60.0,0,0,0,0
55000.0,Maison,72110,2.0,140.0,0,0,0,0
55000.0,Studio,75006,0.0,7.0,0,0,0,0
55000.0,Studio,13003,0.0,20.0,0,0,0,0
55000.0,Appartement,59200,2.0,44.0,0,0,0,0
55000.0,Maison,22230,3.0,80.0,0,0,0,0
55000.0,Maison,29520,4.0,60.0,0,0,0,0
55000.0,Appartement,13015,4.0,73.0,0,0,0,0
55000.0,Studio,93340,0.0,8.0,0,0,0,0
55000.0,Maison,85700,2.0,82.0,0,0,0,0
55000.0,Maison,72600,4.0,70.0,0,0,0,0
55000.0,Appartement,13003,2.0,35.0,0,0,0,0
55000.0,Appartement,13003,3.0,50.0,0,0,0,0
55000.0,Maison,56430,0.0,350.0,0,0,0,0
55000.0,Maison,62160,2.0,49.0,0,0,0,0
55000.0,Maison,35610,0.0,100.0,0,0,0,0
55000.0,Maison,22570,4.0,110.0,0,0,0,0
55000.0,Maison,85420,4.0,125.0,0,0,0,0
55000.0,Appartement,84200,2.0,55.0,0,0,0,0
55000.0,Appartement,25520,2.0,101.0,0,0,0,0
55000.0,Studio,6660,0.0,37.0,0,0,0,0
55000.0,Maison,72400,3.0,94.0,0,0,0,0
55000.0,Maison,5300,2.0,,0,0,0,0
55000.0,Appartement,77460,2.0,24.0,0,0,0,0
55000.0,Appartement,72120,3.0,64.0,0,0,0,0
55000.0,Appartement,13003,3.0,47.0,0,0,0,0
55000.0,Studio,5250,0.0,26.0,0,0,0,0
55000.0,Maison,59264,2.0,25.0,0,0,0,0
55000.0,Studio,13009,0.0,10.0,0,0,0,0
55000.0,Maison,35130,2.0,80.0,0,0,0,0
55000.0,Maison,70180,4.0,90.0,0,0,0,0
450000.0,Maison,78490,5.0,104.0,0,0,0,0
452000.0,Appartement,78470,4.0,85.0,0,0,0,0
454000.0,Appartement,92600,4.0,84.0,0,0,0,0
457000.0,Maison,44740,5.0,160.0,0,0,0,0
459000.0,Appartement,77310,4.0,99.0,0,0,0,0
459300.0,Appartement,44510,5.0,77.0,0,0,0,0
460000.0,Appartement,75020,2.0,53.0,0,0,0,0
460000.0,Appartement,92000,3.0,63.0,0,0,0,0
465000.0,Appartement,92700,4.0,86.0,0,0,0,0
465000.0,Appartement,75019,3.0,54.0,0,0,0,0
465000.0,Appartement,75017,3.0,44.0,0,0,0,0
469000.0,Appartement,6160,3.0,55.0,0,0,0,0
469000.0,Maison,83520,4.0,90.0,0,0,0,0
469000.0,Appartement,83700,4.0,98.0,0,0,0,0
470000.0,Villa,83150,3.0,65.0,0,0,0,0
470000.0,Maison,95160,5.0,103.0,0,0,0,0
470000.0,Maison,91490,4.0,228.0,0,0,0,0
470000.0,Appartement,91570,4.0,90.0,0,0,0,0
470000.0,Maison,77300,4.0,228.0,0,0,0,0
472500.0,Appartement,6000,2.0,68.0,0,0,0,0
55000.0,Maison,59271,4.0,75.0,0,0,0,0
55000.0,Appartement,13015,4.0,73.0,0,0,0,0
55000.0,Appartement,62400,3.0,59.0,0,0,0,0
55000.0,Studio,62520,0.0,5.0,0,0,0,0
55000.0,Appartement,25720,3.0,33.0,0,0,0,0
55000.0,Maison,70120,5.0,120.0,0,0,0,0
55000.0,Studio,83000,0.0,17.0,0,0,0,0
55000.0,Maison,77760,4.0,91.0,0,0,0,0
55000.0,Studio,90000,0.0,16.0,0,0,0,0
55000.0,Maison,35720,2.0,45.0,0,0,0,0
55000.0,Appartement,13003,3.0,50.0,0,0,0,0
55000.0,Studio,13001,0.0,20.0,0,0,0,0
55000.0,Appartement,70100,4.0,100.0,0,0,0,0
55000.0,Studio,4260,0.0,14.0,0,0,0,0
55000.0,Studio,77920,0.0,20.0,0,0,0,0
55000.0,Studio,83200,0.0,30.0,0,0,0,0
55000.0,Studio,92410,0.0,10.0,0,0,0,0
55000.0,Maison,85320,4.0,107.0,0,0,0,0
55000.0,Studio,13100,0.0,16.0,0,0,0,0
55000.0,Studio,75017,0.0,7.0,0,0,0,0
55000.0,Maison,70500,3.0,86.0,0,0,0,0
55000.0,Maison,39140,2.0,60.0,0,0,0,0
55000.0,Maison,56430,0.0,350.0,0,0,0,0
55000.0,Maison,62160,2.0,49.0,0,0,0,0
55000.0,Maison,35610,0.0,100.0,0,0,0,0
55000.0,Studio,13003,0.0,20.0,0,0,0,0
55000.0,Appartement,59200,2.0,44.0,0,0,0,0
55000.0,Maison,22230,3.0,80.0,0,0,0,0
55000.0,Maison,29520,4.0,60.0,0,0,0,0
55000.0,Appartement,13015,4.0,73.0,0,0,0,0
55000.0,Maison,29380,3.0,105.0,0,0,0,0
55000.0,Appartement,83300,2.0,38.0,0,0,0,0
55000.0,Appartement,13014,2.0,30.0,0,0,0,0
55000.0,Maison,59550,4.0,65.0,0,0,0,0
55000.0,Studio,5250,0.0,26.0,0,0,0,0
55000.0,Maison,59264,2.0,25.0,0,0,0,0
55000.0,Maison,62190,3.0,49.0,0,0,0,0
55000.0,Maison,77710,4.0,90.0,0,0,0,0
55000.0,Studio,4260,0.0,17.0,0,0,0,0
55000.0,Maison,22270,3.0,,0,0,0,0
55000.0,Maison,56480,2.0,54.0,0,0,0,0
55000.0,Maison,35130,0.0,55.0,0,0,0,0
55000.0,Maison,72110,2.0,140.0,0,0,0,0
55000.0,Studio,75006,0.0,7.0,0,0,0,0
55000.0,Appartement,72120,3.0,64.0,0,0,0,0
55000.0,Studio,59100,0.0,20.0,0,0,0,0
55000.0,Maison,22600,4.0,60.0,0,0,0,0
55000.0,Maison,62160,2.0,49.0,0,0,0,0
55000.0,Maison,35610,0.0,100.0,0,0,0,0
55000.0,Maison,22570,4.0,110.0,0,0,0,0
55000.0,Maison,59460,2.0,51.0,0,0,0,0
55000.0,Studio,83200,0.0,30.0,0,0,0,0
55000.0,Studio,44000,0.0,11.0,0,0,0,0
55000.0,Studio,92410,0.0,10.0,0,0,0,0
55000.0,Studio,4260,0.0,18.0,0,0,0,0
55000.0,Maison,29530,3.0,42.0,0,0,0,0
55000.0,Studio,59170,0.0,35.0,0,0,0,0
55000.0,Studio,84000,0.0,21.0,0,0,0,0
55000.0,Maison,70150,3.0,230.0,0,0,0,0
55000.0,Studio,13300,0.0,21.0,0,0,0,0
55000.0,Studio,44000,0.0,11.0,0,0,0,0
55000.0,Maison,53190,3.0,86.0,0,0,0,0
55000.0,Studio,44470,0.0,21.0,0,0,0,0
55000.0,Maison,72110,2.0,140.0,0,0,0,0
55000.0,Studio,75006,0.0,7.0,0,0,0,0
55000.0,Maison,70100,2.0,50.0,0,0,0,0
55000.0,Maison,56480,2.0,54.0,0,0,0,0
55000.0,Appartement,13003,3.0,50.0,0,0,0,0
55000.0,Appartement,25200,3.0,60.0,0,0,0,0
55000.0,Maison,59259,3.0,47.0,0,0,0,0
55000.0,Studio,39000,0.0,29.0,0,0,0,0
55000.0,Studio,92410,0.0,10.0,0,0,0,0
55000.0,Maison,85320,4.0,107.0,0,0,0,0
55000.0,Maison,59271,4.0,75.0,0,0,0,0
55000.0,Appartement,13015,4.0,73.0,0,0,0,0
55000.0,Appartement,62400,3.0,59.0,0,0,0,0
55000.0,Studio,62520,0.0,5.0,0,0,0,0
55000.0,Maison,53640,3.0,67.0,0,0,0,0
55000.0,Appartement,77460,3.0,23.0,0,0,0,0
55000.0,Maison,85200,0.0,91.0,0,0,0,0
55000.0,Maison,84760,2.0,80.0,0,0,0,0
55000.0,Maison,70120,5.0,88.0,0,0,0,0
55000.0,Appartement,70300,5.0,68.0,0,0,0,0
55000.0,Maison,70500,4.0,83.0,0,0,0,0
55000.0,Studio,44470,0.0,21.0,0,0,0,0
55000.0,Maison,59460,2.0,51.0,0,0,0,0
55000.0,Maison,22640,4.0,200.0,0,0,0,0
55000.0,Maison,59154,4.0,105.0,0,0,0,0
55000.0,Studio,44000,0.0,11.0,0,0,0,0
55000.0,Maison,29530,3.0,42.0,0,0,0,0
55000.0,Studio,84000,0.0,21.0,0,0,0,0
55000.0,Maison,70150,3.0,230.0,0,0,0,0
55000.0,Studio,13300,0.0,21.0,0,0,0,0
55000.0,Maison,70600,5.0,155.0,0,0,0,0
55000.0,Maison,62121,3.0,93.0,0,0,0,0
55200.0,Maison,4320,3.0,60.0,0,0,0,0
55390.0,Maison,62141,3.0,67.0,0,0,0,0
55400.0,Studio,85000,0.0,17.0,0,0,0,0
55500.0,Studio,49120,0.0,31.0,0,0,0,0
55500.0,Maison,22390,6.0,93.0,0,0,0,0
55500.0,Studio,59100,0.0,21.0,0,0,0,0
55500.0,Maison,49300,3.0,255.0,0,0,0,0
55500.0,Studio,49120,0.0,31.0,0,0,0,0
55500.0,Maison,53160,2.0,55.0,0,0,0,0
55600.0,Studio,35000,0.0,34.0,0,0,0,0
55790.0,Maison,22210,4.0,73.0,0,0,0,0
55900.0,Maison,22200,2.0,53.0,0,0,0,0
55900.0,Maison,59360,4.0,90.0,0,0,0,0
55900.0,Studio,6620,0.0,23.0,0,0,0,0
55942.0,Studio,84000,0.0,20.0,0,0,0,0
56000.0,Appartement,53170,3.0,85.0,0,0,0,0
56000.0,Maison,62190,3.0,48.0,0,0,0,0
56000.0,Studio,13200,0.0,16.0,0,0,0,0
56000.0,Maison,5150,2.0,51.0,0,0,0,0
56000.0,Studio,59280,0.0,15.0,0,0,0,0
56000.0,Maison,59400,4.0,55.0,0,0,0,0
56000.0,Studio,5250,0.0,26.0,0,0,0,0
56000.0,Appartement,83830,2.0,39.0,0,0,0,0
56000.0,Studio,83510,0.0,21.0,0,0,0,0
56000.0,Maison,53270,3.0,80.0,0,0,0,0
56000.0,Appartement,25200,3.0,65.0,0,0,0,0
56000.0,Maison,77890,2.0,54.0,0,0,0,0
56000.0,Appartement,13015,4.0,68.0,0,0,0,0
56000.0,Maison,22270,3.0,120.0,0,0,0,0
56000.0,Studio,53000,0.0,18.0,0,0,0,0
56000.0,Studio,83500,0.0,18.0,0,0,0,0
56000.0,Studio,93400,0.0,10.0,0,0,0,0
56000.0,Maison,84600,3.0,49.0,0,0,0,0
56000.0,Maison,44170,0.0,68.0,0,0,0,0
56000.0,Maison,84600,5.0,91.0,0,0,0,0
56000.0,Maison,62270,4.0,48.0,0,0,0,0
56000.0,Studio,29000,0.0,13.0,0,0,0,0
56000.0,Studio,35000,0.0,12.0,0,0,0,0
56000.0,Maison,39000,6.0,90.0,0,0,0,0
56000.0,Maison,29180,4.0,105.0,0,0,0,0
56000.0,Appartement,35600,4.0,30.0,0,0,0,0
56000.0,Studio,84200,0.0,23.0,0,0,0,0
56000.0,Maison,44660,4.0,76.0,0,0,0,0
56000.0,Maison,29650,2.0,70.0,0,0,0,0
56000.0,Maison,29540,4.0,800.0,0,0,0,0
56000.0,Studio,13015,0.0,32.0,0,0,0,0
56000.0,Studio,77160,0.0,20.0,0,0,0,0
56000.0,Maison,53270,4.0,120.0,0,0,0,0
56000.0,Maison,35420,3.0,50.0,0,0,0,0
56000.0,Studio,59100,0.0,18.0,0,0,0,0
56000.0,Appartement,6440,2.0,51.0,0,0,0,0
56000.0,Maison,49490,3.0,96.0,0,0,0,0
56000.0,Appartement,13015,4.0,70.0,0,0,0,0
56000.0,Studio,77320,0.0,20.0,0,0,0,0
56000.0,Studio,75010,0.0,7.0,0,0,0,0
56000.0,Studio,59280,0.0,20.0,0,0,0,0
56000.0,Maison,59264,2.0,30.0,0,0,0,0
56000.0,Studio,56890,0.0,20.0,0,0,0,0
56000.0,Maison,53700,4.0,120.0,0,0,0,0
56000.0,Maison,72320,3.0,48.0,0,0,0,0
56000.0,Appartement,84100,3.0,48.0,0,0,0,0
56000.0,Appartement,13015,3.0,65.0,0,0,0,0
56000.0,Studio,84200,0.0,25.0,0,0,0,0
56000.0,Studio,13003,0.0,17.0,0,0,0,0
56000.0,Appartement,25150,4.0,91.0,0,0,0,0
56000.0,Appartement,13014,3.0,50.0,0,0,0,0
56000.0,Studio,78160,0.0,11.0,0,0,0,0
56000.0,Appartement,39110,2.0,56.0,0,0,0,0
56000.0,Maison,29410,8.0,110.0,0,0,0,0
56000.0,Maison,56110,3.0,79.0,0,0,0,0
56000.0,Maison,59450,3.0,70.0,0,0,0,0
56000.0,Studio,75003,0.0,,0,0,0,0
56000.0,Maison,29270,0.0,30.0,0,0,0,0
56000.0,Studio,83500,0.0,18.0,0,0,0,0
56040.0,Maison,85700,5.0,95.0,0,0,0,0
56040.0,Maison,85700,2.0,152.0,0,0,0,0
56180.0,Maison,72160,2.0,31.0,0,0,0,0
56180.0,Villa,29190,7.0,119.0,0,0,0,0
56185.0,Maison,56350,2.0,43.0,0,0,0,0
56200.0,Studio,59100,0.0,18.0,0,0,0,0
56200.0,Studio,59100,0.0,18.0,0,0,0,0
56250.0,Studio,4000,0.0,26.0,0,0,0,0
56250.0,Appartement,4200,3.0,75.0,0,0,0,0
56250.0,Maison,49330,6.0,135.0,0,0,0,0
56300.0,Maison,49250,2.0,44.0,0,0,0,0
56316.0,Maison,49330,3.0,65.0,0,0,0,0
56400.0,Studio,59100,0.0,18.0,0,0,0,0
56400.0,Maison,35190,2.0,60.0,0,0,0,0
56500.0,Maison,22340,5.0,85.0,0,0,0,0
56500.0,Appartement,62290,2.0,65.0,0,0,0,0
56500.0,Studio,4260,0.0,19.0,0,0,0,0
56500.0,Studio,75007,0.0,12.0,0,0,0,0
56500.0,Appartement,59540,2.0,35.0,0,0,0,0
